municipio,PIB,IDHM,densidade,diferenca,estado,Casos_per_capita,Mortes_per_capita,Relacao_casos_mes,Relacao_obitos_mes,Diferenca_aprovacao,Diferenca_reprovacao
Taquarana,15653.32,0.541,120.33,14.242392554637664,Alagoas,0.0166666666666666,0.0003503503503503,0.0029029029029029,5.005005005005005e-05,8.599999999999994,-3.6
Taquaraçu de Minas,12208.98,0.651,12.38,10.606060606060602,Minas Gerais,0.0289428501349031,0.0012263919548687,0.0098111356389502,0.0002452783909737,-13.799999999999995,-2.5
Taquari,30804.53,0.733,76.76,24.444444444444443,Rio Grande do Sul,0.0671580671580671,0.0010795919886828,0.0234904325813416,0.0003350457895912,-2.5,-0.2000000000000001
Taquaritinga,26675.19,0.748,96.33,18.09807566149136,São Paulo,0.0274585934903894,0.0008394983997061,0.00374276369869,1.7489549993878658e-05,0.0,0.0999999999999999
Taquaritinga do Norte,10372.42,0.641,60.56,33.48719341116843,Pernambuco,0.0085838401390095,0.0003822762814943,0.0004170286707211,0.0,5.799999999999997,-1.9
Taquarituba,35061.88,0.701,51.78,26.28205128205128,São Paulo,0.0322594538719958,0.00047377035059,0.0088724265655956,8.614006374364717e-05,0.2000000000000028,0.3999999999999999
Taquarivaí,39001.74,0.679,25.25,46.15384615384616,São Paulo,0.0140123034859876,0.0003417634996582,0.002904989747095,0.0,-2.0,2.2
Taquarussu,30602.87,0.651,3.45,14.81481481481481,Mato Grosso do Sul,0.0376254180602006,0.0005574136008918,0.0041806020066889,0.0,3.299999999999997,0.0
Tarabai,15665.38,0.726,37.95,37.30407523510971,São Paulo,0.0372254954472415,0.0008034279592929,0.0032137118371719,0.0001339046598821,0.2000000000000028,1.2
Tarauacá,11362.96,0.539,2.11,24.00254668930391,Acre,0.0716987337608945,0.0003288932741325,0.0044870439542368,0.0,-3.200000000000003,-2.0
Tarrafas,8006.78,0.576,18.91,45.99516289657135,Ceará,0.0131517690875232,0.0003491620111731,0.0055865921787709,0.0,1.0,0.0
Tartarugalzinho,13380.58,0.592,2.58,31.752873563218387,Amapá,0.0937915102512272,0.0004042737510828,0.0034074501876985,0.0001732601790355,-3.9000000000000057,6.700000000000001
Tarumirim,10570.69,0.633,19.58,19.560185185185187,Minas Gerais,0.0139606310205221,0.0006980315510261,0.0055842524082088,0.0001396063102052,0.7999999999999972,-2.2
Tarumã,39485.53,0.753,49.47,48.36206896551724,São Paulo,0.0296,0.0004666666666666,0.0066,6.666666666666667e-05,6.599999999999994,-4.1
Tasso Fragoso,141680.46,0.599,1.94,41.66666666666666,Maranhão,0.0698274850369675,0.0001173571177091,0.003755427766694,0.0,-6.700000000000003,2.8
Tatuí,34164.15,0.752,232.61,20.881155127730462,São Paulo,0.0322421694068951,0.000928009460769,0.0027019036512655,0.0001806744082913,3.0,-0.4999999999999999
Taubaté,58290.8,0.8,503.97,25.742088289950846,São Paulo,0.0322395244566943,0.0006858797678169,0.0088116497948711,9.208570956802276e-05,-0.5999999999999943,-0.8
Tauá,11245.42,0.633,14.68,27.715108834827152,Ceará,0.0592942455699213,0.0010873443313681,0.0032110637285716,1.698975517762789e-05,0.9000000000000057,0.1
Tavares,8203.2,0.586,62.05,31.737812578934072,Paraíba,0.02709493413011,0.0001358142061659,0.0059079179682194,0.0,4.400000000000006,-2.2
Tavares,16641.01,0.656,9.07,36.41304347826088,Rio Grande do Sul,0.0087575259989053,0.0007297938332421,0.000364896916621,0.0001824484583105,2.0999999999999943,-2.1
